"week_end","pruid","prename","vaccine_group","product_name","numtotal_totaldoses_admin","numtotal_dose1_admin","numtotal_dose2_admin","numtotal_dose3_admin","numtotal_dose4_admin","numtotal_dose5._admin","numtotal_dosenotreported_admin","log_total_doses"
"2023-01-29",10,"Newfoundland and Labrador","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",10,"Newfoundland and Labrador","Other vaccines","Novavax Nuvaxovid",183,40,38,14,58,33,0,5.20948615284142
"2023-01-29",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",737309,331534,263530,103936,33237,5072,0,13.5107623506034
"2023-01-29",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",55994,30225,23985,1781,3,0,0,10.9329998211199
"2023-01-29",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",29354,445,205,1636,16947,10121,0,10.2871841021711
"2023-01-29",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",249,245,4,0,0,0,0,5.51745289646471
"2023-01-29",10,"Newfoundland and Labrador","Total","Total",1466872,497902,483785,309920,136799,38466,0,14.1986428004213
"2023-01-29",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",10,"Newfoundland and Labrador","Unknown","Unknown",19,1,2,2,13,1,0,2.94443897916644
"2023-01-29",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",107848,29949,35915,34905,7007,72,0,11.5884781073709
"2023-01-29",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",1528,962,566,0,0,0,0,7.33171496972647
"2023-01-29",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",14581,210,28,652,8444,5247,0,9.58747459031629
"2023-01-29",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5957,5302,655,0,0,0,0,8.69232227762869
"2023-01-29",11,"Prince Edward Island","Other vaccines","Janssen Jcovden",129,129,0,0,0,0,0,4.85981240436167
"2023-01-29",11,"Prince Edward Island","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",11,"Prince Edward Island","Other vaccines","Novavax Nuvaxovid",24,5,0,0,11,8,0,3.17805383034795
"2023-01-29",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",273863,102173,97987,49973,23191,539,0,12.5203832603285
"2023-01-29",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",16848,8805,7163,880,0,0,0,9.73198723437376
"2023-01-29",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",14046,257,25,861,6067,6836,0,9.55009293671897
"2023-01-29",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",171,86,27,58,0,0,0,5.14166355650266
"2023-01-29",11,"Prince Edward Island","Total","Total",434995,147878,142366,87329,44720,12702,0,12.9830898157519
"2023-01-29",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-29",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",698815,155910,301777,214264,26845,19,0,13.4571413223809
"2023-01-29",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",6609,4584,2017,8,0,0,0,8.79618763547045
"2023-01-29",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",7278,6,3,167,3661,3441,0,8.89261137817211
"2023-01-29",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",103325,31,21,2426,68910,31937,0,11.5456346393799
"2023-01-29",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59855,58982,873,0,0,0,0,10.9996802496855
"2023-01-29",12,"Nova Scotia","Other vaccines","Janssen Jcovden",448,438,9,0,1,0,0,6.10479323241498
"2023-01-29",12,"Nova Scotia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",12,"Nova Scotia","Other vaccines","Novavax Nuvaxovid",450,172,127,52,93,6,0,6.10924758276437
"2023-01-29",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1545992,622007,508386,317230,97427,942,0,14.2511763334719
"2023-01-29",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",85882,48748,32858,4272,4,0,0,11.3607295400308
"2023-01-29",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",105733,101,55,6462,64787,34328,0,11.5686723274846
"2023-01-29",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",597,556,41,0,0,0,0,6.3919171133926
"2023-01-29",12,"Nova Scotia","Total","Total",2629830,892325,848329,550946,267557,70673,0,14.7824297632815
"2023-01-29",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",12,"Nova Scotia","Unknown","Unknown",14846,790,2162,6065,5829,0,0,9.60548574767749
"2023-01-29",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax",542553,131368,209705,173355,27935,190,0,13.2040410554774
"2023-01-29",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",2703,1760,943,0,0,0,0,7.90211754627645
"2023-01-29",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",2038,0,0,10,746,1282,0,7.61972421378267
"2023-01-29",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",48012,0,0,1586,21435,24991,0,10.7792062586452
"2023-01-29",13,"New Brunswick","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",50955,44367,6588,0,0,0,0,10.8386981692628
"2023-01-29",13,"New Brunswick","Other vaccines","Janssen Jcovden",445,445,0,0,0,0,0,6.09807428216624
"2023-01-29",13,"New Brunswick","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",13,"New Brunswick","Other vaccines","Novavax Nuvaxovid",263,106,70,11,70,6,0,5.57215403217776
"2023-01-29",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1262656,491376,422741,230147,116759,1633,0,14.0487279968546
"2023-01-29",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",61274,34745,24970,1554,5,0,0,11.0231108883937
"2023-01-29",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",72572,0,0,3316,28576,40680,0,11.1923344514901
"2023-01-29",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",225,201,24,0,0,0,0,5.41610040220442
"2023-01-29",13,"New Brunswick","Total","Total",2045831,705446,665923,410139,195541,68782,0,14.5313146218866
"2023-01-29",13,"New Brunswick","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",13,"New Brunswick","Unknown","Unknown",2135,1078,882,160,15,0,0,7.66622192566273
"2023-01-29",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax",6323206,1400370,1645464,2440683,754755,81934,0,15.6597369159818
"2023-01-29",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",43089,29992,13059,38,0,0,0,10.6710230230999
"2023-01-29",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",26424,74,5,717,9320,16308,0,10.1820279670706
"2023-01-29",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",975187,3555,1041,27959,423739,518893,0,13.7903845264615
"2023-01-29",24,"Quebec","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",697952,531807,165585,560,0,0,0,13.4559056114716
"2023-01-29",24,"Quebec","Other vaccines","Janssen Jcovden",160,160,0,0,0,0,0,5.07517381523383
"2023-01-29",24,"Quebec","Other vaccines","Medicago Covifenz",863,408,455,0,0,0,0,6.76041469108343
"2023-01-29",24,"Quebec","Other vaccines","Novavax Nuvaxovid",4852,2015,1867,320,451,199,0,8.48714627006394
"2023-01-29",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",13163090,4961187,4910909,2118415,1025000,147579,0,16.3929272587313
"2023-01-29",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",806128,439457,336657,29929,85,0,0,13.599997817813
"2023-01-29",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",836075,3701,1179,49465,364898,416832,0,13.6364736009615
"2023-01-29",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",916,797,114,5,0,0,0,6.82001636467413
"2023-01-29",24,"Quebec","Total","Total",22879026,7374032,7076730,4668251,2578268,1181745,0,16.9457311536397
"2023-01-29",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",24,"Quebec","Unknown","Unknown",1084,509,395,160,20,0,0,6.98841318199959
"2023-01-29",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",9523718,2127894,3647683,3013004,729695,5442,0,16.0692958767427
"2023-01-29",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",96230,62301,33883,45,1,0,0,11.4744964383504
"2023-01-29",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",1213218,7367,2394,35873,581881,585703,0,14.0087868914818
"2023-01-29",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1087696,863823,223806,63,4,0,0,13.8995722555906
"2023-01-29",35,"Ontario","Other vaccines","Janssen Jcovden",3953,3771,102,72,8,0,0,8.28223006329669
"2023-01-29",35,"Ontario","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",35,"Ontario","Other vaccines","Novavax Nuvaxovid",13632,5125,4823,921,1803,960,0,9.5201752490691
"2023-01-29",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",22331454,8724267,7595425,4514819,1487174,9769,0,16.9215067358927
"2023-01-29",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",1254377,673334,514358,66562,123,0,0,14.042149592951
"2023-01-29",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",1695359,17507,4693,99174,794757,779228,0,14.3434050757804
"2023-01-29",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",11743,9268,2336,139,0,0,0,9.37101259736508
"2023-01-29",35,"Ontario","Total","Total",37232575,12495678,12029665,7730683,3595447,1381102,0,17.4326946081093
"2023-01-29",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",35,"Ontario","Unknown","Unknown",1195,1021,162,11,1,0,0,7.08590146436561
"2023-01-29",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",829505,210658,365126,214699,38833,189,0,13.628584416322
"2023-01-29",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",10829,7116,3686,27,0,0,0,9.28998299962838
"2023-01-29",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",125601,1058,351,6004,75472,42716,0,11.740865494768
"2023-01-29",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",86114,79841,6220,50,1,2,0,11.3634272788236
"2023-01-29",46,"Manitoba","Other vaccines","Janssen Jcovden",1550,1515,32,3,0,0,0,7.34601020991329
"2023-01-29",46,"Manitoba","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",46,"Manitoba","Other vaccines","Novavax Nuvaxovid",658,236,204,53,123,42,0,6.48920493132532
"2023-01-29",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1996629,778475,673792,410400,133400,562,0,14.506970816471
"2023-01-29",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",151630,81796,62433,7387,14,0,0,11.929198621795
"2023-01-29",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",150178,1641,460,12573,66988,68516,0,11.9195765362127
"2023-01-29",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",1549,1173,353,23,0,0,0,7.34536484041687
"2023-01-29",46,"Manitoba","Total","Total",3354243,1163509,1112657,651219,314831,112027,0,15.0257366695459
"2023-01-29",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-29",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",528630,172761,211595,111237,32198,839,0,13.1780440332309
"2023-01-29",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",11926,7575,4351,0,0,0,0,9.38647616968305
"2023-01-29",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",96686,691,305,3479,34144,58067,0,11.4792238932972
"2023-01-29",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",92022,74800,17147,75,0,0,0,11.4297829578788
"2023-01-29",47,"Saskatchewan","Other vaccines","Janssen Jcovden",1928,1928,0,0,0,0,0,7.56423847517049
"2023-01-29",47,"Saskatchewan","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",47,"Saskatchewan","Other vaccines","Novavax Nuvaxovid",356,157,150,5,44,0,0,5.87493073085203
"2023-01-29",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1841537,655083,635099,399474,144240,7641,0,14.4261111069815
"2023-01-29",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",123204,65790,49558,7850,6,0,0,11.721596797087
"2023-01-29",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",111498,1849,629,7780,49165,52075,0,11.6217619325017
"2023-01-29",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",3012,2267,697,48,0,0,0,8.01035958891978
"2023-01-29",47,"Saskatchewan","Total","Total",2810799,982901,919531,529948,259797,118622,0,14.8489793425295
"2023-01-29",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-29",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",1835215,638030,688017,425202,81087,2879,0,14.4226721988199
"2023-01-29",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",31503,20424,11068,11,0,0,0,10.3578380583741
"2023-01-29",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",208175,0,9,12641,133034,62491,0,12.246134351104
"2023-01-29",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",314786,269510,44463,798,14,1,0,12.6596483218554
"2023-01-29",48,"Alberta","Other vaccines","Janssen Jcovden",8670,8562,65,38,2,3,0,9.06762406977459
"2023-01-29",48,"Alberta","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",48,"Alberta","Other vaccines","Novavax Nuvaxovid",2974,1214,1050,272,353,85,0,7.9976631270201
"2023-01-29",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6753559,2490880,2549083,1319513,384857,9226,0,15.7255801831556
"2023-01-29",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",345071,185540,140006,19482,43,0,0,12.7515054719416
"2023-01-29",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",399177,2,6,38747,221586,138836,0,12.8971602065292
"2023-01-29",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",2331,2103,223,5,0,0,0,7.75405263903576
"2023-01-29",48,"Alberta","Total","Total",9946819,3647877,3447736,1816709,820976,213521,0,16.1127633595279
"2023-01-29",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",48,"Alberta","Unknown","Unknown",45358,31612,13746,0,0,0,0,10.7223418457188
"2023-01-29",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax",3879292,913257,1164614,1473027,327991,403,0,15.1711632207222
"2023-01-29",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",66252,42560,23569,122,1,0,0,11.101220932072
"2023-01-29",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",954300,3814,1474,32062,707040,209910,0,13.7687333664053
"2023-01-29",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",388576,278247,110113,211,5,0,0,12.8702440538535
"2023-01-29",59,"British Columbia","Other vaccines","Janssen Jcovden",6028,5514,350,131,33,0,0,8.70417055974639
"2023-01-29",59,"British Columbia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",59,"British Columbia","Other vaccines","Novavax Nuvaxovid",7330,2334,2280,908,1512,296,0,8.8997307948807
"2023-01-29",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",7433992,2997917,2824690,1334094,274637,2654,0,15.8215735537021
"2023-01-29",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",449600,215481,170017,63855,247,0,0,13.0161135775616
"2023-01-29",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",678695,11188,2077,48989,400591,215850,0,13.4279271156395
"2023-01-29",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",143,109,30,4,0,0,0,4.96284463025991
"2023-01-29",59,"British Columbia","Total","Total",13864208,4470421,4299214,2953403,1712057,429113,0,16.4448211131502
"2023-01-29",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",59,"British Columbia","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-29",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",89062,32634,32208,18141,6079,0,0,11.3970880353943
"2023-01-29",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",582,387,195,0,0,0,0,6.36647044773144
"2023-01-29",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",3901,0,0,167,2432,1302,0,8.26898820950666
"2023-01-29",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2023-01-29",60,"Yukon","Other vaccines","Janssen Jcovden",21,21,0,0,0,0,0,3.04452243772342
"2023-01-29",60,"Yukon","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-29",60,"Yukon","Other vaccines","Novavax Nuvaxovid",0,0,0,0,0,0,0,-Inf
"2023-01-29",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",8678,2670,2771,2826,411,0,0,9.0685463663583
